,neighborhood,year,month_index,Score,lat,lon
1767,90046,2011,C,1249180,34.1074,-118.3652
1768,90046,2011,D,1144523,34.1074,-118.3652
1769,90046,2012,A,674957,34.1074,-118.3652
1770,90046,2012,B,971715,34.1074,-118.3652
1771,90046,2012,C,968772,34.1074,-118.3652
1772,90046,2012,D,886032,34.1074,-118.3652
1773,90046,2013,A,867760,34.1074,-118.3652
1774,90046,2013,B,1174416,34.1074,-118.3652
1775,90046,2013,C,1168876,34.1074,-118.3652
1776,90046,2013,D,979650,34.1074,-118.3652
1777,90046,2014,A,1005769,34.1074,-118.3652
1778,90046,2014,B,1256177,34.1074,-118.3652
1779,90046,2014,C,1053691,34.1074,-118.3652
1780,90046,2014,D,1049285,34.1074,-118.3652
1781,90046,2015,A,973754,34.1074,-118.3652
1782,90046,2015,B,1133399,34.1074,-118.3652
1783,90046,2015,C,1263286,34.1074,-118.3652
1784,90046,2015,D,1509396,34.1074,-118.3652
1785,90046,2016,A,1313292,34.1074,-118.3652
1786,90046,2016,B,1931074,34.1074,-118.3652
1787,90046,2016,C,1488286,34.1074,-118.3652
1788,90046,2016,D,1541567,34.1074,-118.3652
1789,90046,2017,A,1514268,34.1074,-118.3652
1790,90046,2017,B,1427732,34.1074,-118.3652
1791,90046,2017,C,1735063,34.1074,-118.3652
1792,90046,2017,D,1673007,34.1074,-118.3652
1793,90046,2018,A,1496116,34.1074,-118.3652
1794,90046,2018,B,1476162,34.1074,-118.3652
1795,90046,2018,C,1674082,34.1074,-118.3652
1796,90046,2018,D,1589623,34.1074,-118.3652
1797,90046,2019,A,1493720,34.1074,-118.3652
1798,90046,2019,B,1399851,34.1074,-118.3652
1799,90046,2019,C,1419574,34.1074,-118.3652
1800,90046,2019,D,1829344,34.1074,-118.3652
1801,90047,2010,A,2746078,33.9569,-118.3073
1802,90047,2010,B,2890823,33.9569,-118.3073
1803,90047,2010,C,3130048,33.9569,-118.3073
1804,90047,2010,D,2557128,33.9569,-118.3073
1805,90047,2011,A,2274339,33.9569,-118.3073
1806,90047,2011,B,2850717,33.9569,-118.3073
1807,90047,2011,C,2485533,33.9569,-118.3073
1808,90047,2011,D,2768613,33.9569,-118.3073
1809,90047,2012,A,2006691,33.9569,-118.3073
1810,90047,2012,B,2122949,33.9569,-118.3073
1811,90047,2012,C,2174134,33.9569,-118.3073
1812,90047,2012,D,2066766,33.9569,-118.3073
1813,90047,2013,A,2166384,33.9569,-118.3073
1814,90047,2013,B,2974200,33.9569,-118.3073
1815,90047,2013,C,2857009,33.9569,-118.3073
1816,90047,2013,D,2675079,33.9569,-118.3073
1817,90047,2014,A,2136983,33.9569,-118.3073
1818,90047,2014,B,2767331,33.9569,-118.3073
1819,90047,2014,C,2592595,33.9569,-118.3073
1820,90047,2014,D,3028811,33.9569,-118.3073
1821,90047,2015,A,2877890,33.9569,-118.3073
1822,90047,2015,B,2519511,33.9569,-118.3073
1823,90047,2015,C,3159525,33.9569,-118.3073
1824,90047,2015,D,2731307,33.9569,-118.3073
1825,90047,2016,A,2873378,33.9569,-118.3073
1826,90047,2016,B,2772486,33.9569,-118.3073
1827,90047,2016,C,2426180,33.9569,-118.3073
1828,90047,2016,D,2481903,33.9569,-118.3073
1829,90047,2017,A,2222264,33.9569,-118.3073
1830,90047,2017,B,2877978,33.9569,-118.3073
1831,90047,2017,C,2742067,33.9569,-118.3073
1832,90047,2017,D,2870075,33.9569,-118.3073
1833,90047,2018,A,2272911,33.9569,-118.3073
1834,90047,2018,B,2887370,33.9569,-118.3073
1835,90047,2018,C,2618521,33.9569,-118.3073
1836,90047,2018,D,3061581,33.9569,-118.3073
1837,90047,2019,A,2566777,33.9569,-118.3073
1838,90047,2019,B,3060411,33.9569,-118.3073
1839,90047,2019,C,2653525,33.9569,-118.3073
1840,90047,2019,D,2271231,33.9569,-118.3073
1841,90048,2010,A,616030,34.0737,-118.372
1842,90048,2010,B,634030,34.0737,-118.372
1843,90048,2010,C,699268,34.0737,-118.372
1844,90048,2010,D,946183,34.0737,-118.372
1845,90048,2011,A,581430,34.0737,-118.372
1846,90048,2011,B,872501,34.0737,-118.372
1847,90048,2011,C,804260,34.0737,-118.372
1848,90048,2011,D,769133,34.0737,-118.372
1849,90048,2012,A,430738,34.0737,-118.372
1850,90048,2012,B,539247,34.0737,-118.372
1851,90048,2012,C,509663,34.0737,-118.372
1852,90048,2012,D,569494,34.0737,-118.372
1853,90048,2013,A,665257,34.0737,-118.372
1854,90048,2013,B,677976,34.0737,-118.372
1855,90048,2013,C,700504,34.0737,-118.372
1856,90048,2013,D,775304,34.0737,-118.372
1857,90048,2014,A,787063,34.0737,-118.372
1858,90048,2014,B,633242,34.0737,-118.372
1859,90048,2014,C,797516,34.0737,-118.372
1860,90048,2014,D,939248,34.0737,-118.372
1861,90048,2015,A,991931,34.0737,-118.372
1862,90048,2015,B,942472,34.0737,-118.372
1863,90048,2015,C,814611,34.0737,-118.372
1864,90048,2015,D,694026,34.0737,-118.372
1865,90048,2016,A,992631,34.0737,-118.372
1866,90048,2016,B,1018223,34.0737,-118.372
1867,90048,2016,C,924538,34.0737,-118.372
1868,90048,2016,D,1125489,34.0737,-118.372
1869,90048,2017,A,1316625,34.0737,-118.372
1870,90048,2017,B,1001643,34.0737,-118.372
1871,90048,2017,C,1093137,34.0737,-118.372
1872,90048,2017,D,1408942,34.0737,-118.372
1873,90048,2018,A,935441,34.0737,-118.372
1874,90048,2018,B,1273205,34.0737,-118.372
1875,90048,2018,C,1382936,34.0737,-118.372
1876,90048,2018,D,1290022,34.0737,-118.372
1877,90048,2019,A,1054897,34.0737,-118.372
1878,90048,2019,B,1141271,34.0737,-118.372
1879,90048,2019,C,808952,34.0737,-118.372
1880,90048,2019,D,1162266,34.0737,-118.372
1881,90049,2010,A,595653,34.066,-118.474
1882,90049,2010,B,401086,34.066,-118.474
1883,90049,2010,C,407975,34.066,-118.474
1884,90049,2010,D,505692,34.066,-118.474
1885,90049,2011,A,848505,34.066,-118.474
1886,90049,2011,B,641657,34.066,-118.474
1887,90049,2011,C,899169,34.066,-118.474
1888,90049,2011,D,1268933,34.066,-118.474
1889,90049,2012,A,601642,34.066,-118.474
1890,90049,2012,B,612381,34.066,-118.474
1891,90049,2012,C,538231,34.066,-118.474
1892,90049,2012,D,464842,34.066,-118.474
1893,90049,2013,A,565066,34.066,-118.474
1894,90049,2013,B,676321,34.066,-118.474
1895,90049,2013,C,659758,34.066,-118.474
1896,90049,2013,D,629114,34.066,-118.474
1897,90049,2014,A,481112,34.066,-118.474
1898,90049,2014,B,563899,34.066,-118.474
1899,90049,2014,C,774796,34.066,-118.474
1900,90049,2014,D,641719,34.066,-118.474
1901,90049,2015,A,655337,34.066,-118.474
1902,90049,2015,B,870593,34.066,-118.474
1903,90049,2015,C,821806,34.066,-118.474
1904,90049,2015,D,900023,34.066,-118.474
1905,90049,2016,A,694501,34.066,-118.474
1906,90049,2016,B,654530,34.066,-118.474
1907,90049,2016,C,934753,34.066,-118.474
1908,90049,2016,D,848955,34.066,-118.474
1909,90049,2017,A,1181047,34.066,-118.474
1910,90049,2017,B,1173601,34.066,-118.474
1911,90049,2017,C,784522,34.066,-118.474
1912,90049,2017,D,1168345,34.066,-118.474
1913,90049,2018,A,892193,34.066,-118.474
1914,90049,2018,B,954866,34.066,-118.474
1915,90049,2018,C,756953,34.066,-118.474
1916,90049,2018,D,1252283,34.066,-118.474
1917,90049,2019,A,806962,34.066,-118.474
1918,90049,2019,B,549247,34.066,-118.474
1919,90049,2019,C,546151,34.066,-118.474
1920,90049,2019,D,846715,34.066,-118.474
1921,90052,2010,A,300785,34.0522,-118.2437
1922,90052,2010,B,204574,34.0522,-118.2437
1923,90052,2010,C,149281,34.0522,-118.2437
1924,90052,2010,D,205900,34.0522,-118.2437
1925,90052,2011,A,230073,34.0522,-118.2437
1926,90052,2011,B,136041,34.0522,-118.2437
1927,90052,2011,C,286284,34.0522,-118.2437
1928,90052,2011,D,182733,34.0522,-118.2437
1929,90052,2012,A,186282,34.0522,-118.2437
1930,90052,2012,B,170082,34.0522,-118.2437
1931,90052,2012,C,125681,34.0522,-118.2437
1932,90052,2012,D,211562,34.0522,-118.2437
1933,90052,2013,A,81120,34.0522,-118.2437
1934,90052,2013,B,174643,34.0522,-118.2437
1935,90052,2013,C,102680,34.0522,-118.2437
1936,90052,2013,D,154850,34.0522,-118.2437
1937,90052,2014,A,182322,34.0522,-118.2437
1938,90052,2014,B,253685,34.0522,-118.2437
1939,90052,2014,C,227523,34.0522,-118.2437
1940,90052,2014,D,190926,34.0522,-118.2437
1941,90052,2015,A,246763,34.0522,-118.2437
1942,90052,2015,B,213400,34.0522,-118.2437
1943,90052,2015,C,273442,34.0522,-118.2437
1944,90052,2015,D,210830,34.0522,-118.2437
1945,90052,2016,A,197451,34.0522,-118.2437
1946,90052,2016,B,140692,34.0522,-118.2437
1947,90052,2016,C,106803,34.0522,-118.2437
1948,90052,2016,D,157483,34.0522,-118.2437
1949,90052,2017,A,259081,34.0522,-118.2437
1950,90052,2017,B,249611,34.0522,-118.2437
1951,90052,2017,C,284790,34.0522,-118.2437
1952,90052,2017,D,245210,34.0522,-118.2437
1953,90052,2018,A,202721,34.0522,-118.2437
1954,90052,2018,B,230081,34.0522,-118.2437
1955,90052,2018,C,203284,34.0522,-118.2437
1956,90052,2018,D,147492,34.0522,-118.2437
1957,90052,2019,A,235320,34.0522,-118.2437
1958,90052,2019,B,162880,34.0522,-118.2437
1959,90052,2019,C,169690,34.0522,-118.2437
1960,90052,2019,D,165282,34.0522,-118.2437
1961,90053,2010,A,38802,34.0522,-118.2437
1962,90053,2010,B,60403,34.0522,-118.2437
1963,90053,2010,C,77680,34.0522,-118.2437
1964,90053,2010,D,55200,34.0522,-118.2437
1965,90053,2011,A,44441,34.0522,-118.2437
1966,90053,2011,B,36202,34.0522,-118.2437
1967,90053,2011,C,47724,34.0522,-118.2437
1968,90053,2011,D,50444,34.0522,-118.2437
1969,90053,2012,A,68081,34.0522,-118.2437
1970,90053,2012,B,67081,34.0522,-118.2437
1971,90053,2012,C,19961,34.0522,-118.2437
1972,90053,2012,D,25801,34.0522,-118.2437
1973,90053,2013,A,23404,34.0522,-118.2437
1974,90053,2013,B,31284,34.0522,-118.2437
1975,90053,2013,C,21912,34.0522,-118.2437
1976,90053,2013,D,7200,34.0522,-118.2437
1977,90053,2014,A,65640,34.0522,-118.2437
1978,90053,2014,B,57010,34.0522,-118.2437
1979,90053,2014,C,40163,34.0522,-118.2437
1980,90053,2014,D,49731,34.0522,-118.2437
1981,90053,2015,A,43604,34.0522,-118.2437
1982,90053,2015,B,78283,34.0522,-118.2437
1983,90053,2015,C,99680,34.0522,-118.2437
1984,90053,2015,D,44001,34.0522,-118.2437
1985,90053,2016,A,16161,34.0522,-118.2437
1986,90053,2016,B,20681,34.0522,-118.2437
1987,90053,2016,C,85800,34.0522,-118.2437
1988,90053,2016,D,46680,34.0522,-118.2437
1989,90053,2017,A,39282,34.0522,-118.2437
1990,90053,2017,B,144282,34.0522,-118.2437
1991,90053,2017,C,33444,34.0522,-118.2437
1992,90053,2017,D,52800,34.0522,-118.2437
1993,90053,2018,A,73805,34.0522,-118.2437
1994,90053,2018,B,15283,34.0522,-118.2437
1995,90053,2018,C,82762,34.0522,-118.2437
1996,90053,2018,D,38250,34.0522,-118.2437
1997,90053,2019,A,96443,34.0522,-118.2437
1998,90053,2019,B,97241,34.0522,-118.2437
1999,90053,2019,C,42881,34.0522,-118.2437
2000,90053,2019,D,79683,34.0522,-118.2437
2001,90056,2010,A,76605,33.9853,-118.3707
2002,90056,2010,B,83002,33.9853,-118.3707
2003,90056,2010,C,19811,33.9853,-118.3707
2004,90056,2010,D,28481,33.9853,-118.3707
2005,90056,2011,A,25602,33.9853,-118.3707
2006,90056,2011,B,51281,33.9853,-118.3707
2007,90056,2011,C,69481,33.9853,-118.3707
2008,90056,2011,D,33890,33.9853,-118.3707
2009,90056,2012,A,80800,33.9853,-118.3707
2010,90056,2012,B,66840,33.9853,-118.3707
2011,90056,2012,C,45972,33.9853,-118.3707
2012,90056,2012,D,55643,33.9853,-118.3707
2013,90056,2013,A,62812,33.9853,-118.3707
2014,90056,2013,B,34961,33.9853,-118.3707
2015,90056,2013,C,75683,33.9853,-118.3707
2016,90056,2013,D,36202,33.9853,-118.3707
2017,90056,2014,A,41882,33.9853,-118.3707
2018,90056,2014,B,25004,33.9853,-118.3707
2019,90056,2014,C,35212,33.9853,-118.3707
2020,90056,2014,D,79401,33.9853,-118.3707
2021,90056,2015,A,22201,33.9853,-118.3707
2022,90056,2015,B,31802,33.9853,-118.3707
2023,90056,2015,C,24002,33.9853,-118.3707
2024,90056,2015,D,1616,33.9853,-118.3707
2025,90056,2016,A,5440,33.9853,-118.3707
2026,90056,2016,B,37801,33.9853,-118.3707
2027,90056,2016,C,2480,33.9853,-118.3707
2028,90056,2016,D,68600,33.9853,-118.3707
2029,90056,2017,A,18562,33.9853,-118.3707
2030,90056,2017,B,56402,33.9853,-118.3707
2031,90056,2017,C,41363,33.9853,-118.3707
2032,90056,2017,D,50401,33.9853,-118.3707
2033,90056,2018,A,18763,33.9853,-118.3707
2034,90056,2018,B,34002,33.9853,-118.3707
2035,90056,2018,C,31811,33.9853,-118.3707
2036,90056,2018,D,5280,33.9853,-118.3707
2037,90056,2019,A,6400,33.9853,-118.3707
2038,90056,2019,B,4401,33.9853,-118.3707
2039,90056,2019,C,33412,33.9853,-118.3707
2040,90056,2019,D,38010,33.9853,-118.3707
2041,90057,2010,A,2082833,34.0622,-118.2763
2042,90057,2010,B,2042672,34.0622,-118.2763
2043,90057,2010,C,2333156,34.0622,-118.2763
2044,90057,2010,D,2086355,34.0622,-118.2763
2045,90057,2011,A,2067614,34.0622,-118.2763
2046,90057,2011,B,1665368,34.0622,-118.2763
2047,90057,2011,C,1827056,34.0622,-118.2763
2048,90057,2011,D,1888499,34.0622,-118.2763
2049,90057,2012,A,1778204,34.0622,-118.2763
2050,90057,2012,B,1631518,34.0622,-118.2763
2051,90057,2012,C,1627944,34.0622,-118.2763
2052,90057,2012,D,1963470,34.0622,-118.2763
2053,90057,2013,A,1910142,34.0622,-118.2763
2054,90057,2013,B,1996145,34.0622,-118.2763
2055,90057,2013,C,2056011,34.0622,-118.2763
2056,90057,2013,D,1899331,34.0622,-118.2763
2057,90057,2014,A,1962205,34.0622,-118.2763
2058,90057,2014,B,2228949,34.0622,-118.2763
2059,90057,2014,C,2257338,34.0622,-118.2763
2060,90057,2014,D,2341343,34.0622,-118.2763
2061,90057,2015,A,2704866,34.0622,-118.2763
2062,90057,2015,B,2481676,34.0622,-118.2763
2063,90057,2015,C,2900461,34.0622,-118.2763
2064,90057,2015,D,3008765,34.0622,-118.2763
2065,90057,2016,A,2937926,34.0622,-118.2763
2066,90057,2016,B,3264370,34.0622,-118.2763
2067,90057,2016,C,3130657,34.0622,-118.2763
2068,90057,2016,D,2690332,34.0622,-118.2763
2069,90057,2017,A,2599723,34.0622,-118.2763
2070,90057,2017,B,2321664,34.0622,-118.2763
2071,90057,2017,C,2805246,34.0622,-118.2763
2072,90057,2017,D,3150555,34.0622,-118.2763
2073,90057,2018,A,2678020,34.0622,-118.2763
2074,90057,2018,B,2996933,34.0622,-118.2763
2075,90057,2018,C,3000493,34.0622,-118.2763
2076,90057,2018,D,3099375,34.0622,-118.2763
2077,90057,2019,A,2672740,34.0622,-118.2763
2078,90057,2019,B,2760233,34.0622,-118.2763
2079,90057,2019,C,3201481,34.0622,-118.2763
2080,90057,2019,D,2906130,34.0622,-118.2763
2081,90058,2010,A,609173,33.9994,-118.2133
2082,90058,2010,B,486098,33.9994,-118.2133
2083,90058,2010,C,473340,33.9994,-118.2133
2084,90058,2010,D,385096,33.9994,-118.2133
2085,90058,2011,A,501225,33.9994,-118.2133
2086,90058,2011,B,522347,33.9994,-118.2133
2087,90058,2011,C,516737,33.9994,-118.2133
2088,90058,2011,D,624133,33.9994,-118.2133
2089,90058,2012,A,499496,33.9994,-118.2133
2090,90058,2012,B,342666,33.9994,-118.2133
2091,90058,2012,C,396530,33.9994,-118.2133
2092,90058,2012,D,399738,33.9994,-118.2133
2093,90058,2013,A,510887,33.9994,-118.2133
2094,90058,2013,B,353251,33.9994,-118.2133
2095,90058,2013,C,377646,33.9994,-118.2133
2096,90058,2013,D,337003,33.9994,-118.2133
2097,90058,2014,A,316288,33.9994,-118.2133
2098,90058,2014,B,483981,33.9994,-118.2133
2099,90058,2014,C,542249,33.9994,-118.2133
2100,90058,2014,D,401931,33.9994,-118.2133
2101,90058,2015,A,436437,33.9994,-118.2133
2102,90058,2015,B,355643,33.9994,-118.2133
2103,90058,2015,C,560921,33.9994,-118.2133
2104,90058,2015,D,357207,33.9994,-118.2133
2105,90058,2016,A,546287,33.9994,-118.2133
2106,90058,2016,B,509013,33.9994,-118.2133
2107,90058,2016,C,548605,33.9994,-118.2133
2108,90058,2016,D,510887,33.9994,-118.2133
2109,90058,2017,A,470958,33.9994,-118.2133
2110,90058,2017,B,524085,33.9994,-118.2133
2111,90058,2017,C,459567,33.9994,-118.2133
2112,90058,2017,D,652702,33.9994,-118.2133
2113,90058,2018,A,563747,33.9994,-118.2133
2114,90058,2018,B,460926,33.9994,-118.2133
2115,90058,2018,C,462994,33.9994,-118.2133
2116,90058,2018,D,448214,33.9994,-118.2133
2117,90058,2019,A,432301,33.9994,-118.2133
2118,90058,2019,B,536613,33.9994,-118.2133
2119,90058,2019,C,420729,33.9994,-118.2133
2120,90058,2019,D,412347,33.9994,-118.2133
2121,90059,2010,A,2429907,33.9293,-118.2463
2122,90059,2010,B,2476805,33.9293,-118.2463
2123,90059,2010,C,2323370,33.9293,-118.2463
2124,90059,2010,D,2821063,33.9293,-118.2463
2125,90059,2011,A,2575485,33.9293,-118.2463
2126,90059,2011,B,1966263,33.9293,-118.2463
2127,90059,2011,C,1940513,33.9293,-118.2463
2128,90059,2011,D,1643556,33.9293,-118.2463
2129,90059,2012,A,1494298,33.9293,-118.2463
2130,90059,2012,B,1501095,33.9293,-118.2463
2131,90059,2012,C,1585343,33.9293,-118.2463
2132,90059,2012,D,1565855,33.9293,-118.2463
2133,90059,2013,A,2075885,33.9293,-118.2463
2134,90059,2013,B,1751413,33.9293,-118.2463
2135,90059,2013,C,1991020,33.9293,-118.2463
2136,90059,2013,D,1703621,33.9293,-118.2463
2137,90059,2014,A,1670739,33.9293,-118.2463
2138,90059,2014,B,2082183,33.9293,-118.2463
2139,90059,2014,C,1882740,33.9293,-118.2463
2140,90059,2014,D,1995379,33.9293,-118.2463
2141,90059,2015,A,1624894,33.9293,-118.2463
2142,90059,2015,B,1855369,33.9293,-118.2463
2143,90059,2015,C,2308858,33.9293,-118.2463
2144,90059,2015,D,1821463,33.9293,-118.2463
2145,90059,2016,A,1600340,33.9293,-118.2463
2146,90059,2016,B,2004522,33.9293,-118.2463
2147,90059,2016,C,1817721,33.9293,-118.2463
2148,90059,2016,D,1768146,33.9293,-118.2463
2149,90059,2017,A,2106664,33.9293,-118.2463
2150,90059,2017,B,1984769,33.9293,-118.2463
2151,90059,2017,C,2194291,33.9293,-118.2463
2152,90059,2017,D,1908131,33.9293,-118.2463
2153,90059,2018,A,1428360,33.9293,-118.2463
2154,90059,2018,B,1754880,33.9293,-118.2463
2155,90059,2018,C,1917286,33.9293,-118.2463
2156,90059,2018,D,1875156,33.9293,-118.2463
2157,90059,2019,A,1501776,33.9293,-118.2463
2158,90059,2019,B,2392941,33.9293,-118.2463
2159,90059,2019,C,1962062,33.9293,-118.2463
2160,90059,2019,D,1806024,33.9293,-118.2463
2161,90061,2010,A,1641244,33.9245,-118.2716
2162,90061,2010,B,1746889,33.9245,-118.2716
2163,90061,2010,C,1305513,33.9245,-118.2716
2164,90061,2010,D,1733314,33.9245,-118.2716
2165,90061,2011,A,1569173,33.9245,-118.2716
2166,90061,2011,B,1538077,33.9245,-118.2716
2167,90061,2011,C,1509096,33.9245,-118.2716
2168,90061,2011,D,1515005,33.9245,-118.2716
2169,90061,2012,A,1312062,33.9245,-118.2716
2170,90061,2012,B,1428330,33.9245,-118.2716
2171,90061,2012,C,1319468,33.9245,-118.2716
2172,90061,2012,D,1410580,33.9245,-118.2716
2173,90061,2013,A,1241758,33.9245,-118.2716
2174,90061,2013,B,1411792,33.9245,-118.2716
2175,90061,2013,C,1700449,33.9245,-118.2716
2176,90061,2013,D,1437175,33.9245,-118.2716
2177,90061,2014,A,1388731,33.9245,-118.2716
2178,90061,2014,B,1650625,33.9245,-118.2716
2179,90061,2014,C,1826857,33.9245,-118.2716
2180,90061,2014,D,1353915,33.9245,-118.2716
2181,90061,2015,A,1359363,33.9245,-118.2716
2182,90061,2015,B,1565568,33.9245,-118.2716
2183,90061,2015,C,1665708,33.9245,-118.2716
2184,90061,2015,D,1260545,33.9245,-118.2716
2185,90061,2016,A,1455321,33.9245,-118.2716
2186,90061,2016,B,1527111,33.9245,-118.2716
2187,90061,2016,C,1453468,33.9245,-118.2716
2188,90061,2016,D,1866919,33.9245,-118.2716
2189,90061,2017,A,1905543,33.9245,-118.2716
2190,90061,2017,B,1641164,33.9245,-118.2716
2191,90061,2017,C,1811594,33.9245,-118.2716
2192,90061,2017,D,1343737,33.9245,-118.2716
2193,90061,2018,A,1635371,33.9245,-118.2716
2194,90061,2018,B,1758028,33.9245,-118.2716
2195,90061,2018,C,1652584,33.9245,-118.2716
2196,90061,2018,D,1578549,33.9245,-118.2716
2197,90061,2019,A,1621689,33.9245,-118.2716
2198,90061,2019,B,1817843,33.9245,-118.2716
2199,90061,2019,C,1589277,33.9245,-118.2716
2200,90061,2019,D,1307289,33.9245,-118.2716
2201,90062,2010,A,2277043,34.0032,-118.3073
2202,90062,2010,B,2248966,34.0032,-118.3073
2203,90062,2010,C,2611638,34.0032,-118.3073
2204,90062,2010,D,2900919,34.0032,-118.3073
2205,90062,2011,A,2181515,34.0032,-118.3073
2206,90062,2011,B,2402728,34.0032,-118.3073
2207,90062,2011,C,2616223,34.0032,-118.3073
2208,90062,2011,D,2922681,34.0032,-118.3073
2209,90062,2012,A,1681236,34.0032,-118.3073
2210,90062,2012,B,1981986,34.0032,-118.3073
2211,90062,2012,C,2058304,34.0032,-118.3073
2212,90062,2012,D,2143164,34.0032,-118.3073
2213,90062,2013,A,2665358,34.0032,-118.3073
2214,90062,2013,B,2655691,34.0032,-118.3073
2215,90062,2013,C,2594522,34.0032,-118.3073
2216,90062,2013,D,2166802,34.0032,-118.3073
2217,90062,2014,A,1885501,34.0032,-118.3073
2218,90062,2014,B,2246119,34.0032,-118.3073
2219,90062,2014,C,2657969,34.0032,-118.3073
2220,90062,2014,D,2204679,34.0032,-118.3073
2221,90062,2015,A,2491661,34.0032,-118.3073
2222,90062,2015,B,2537791,34.0032,-118.3073
2223,90062,2015,C,1899069,34.0032,-118.3073
2224,90062,2015,D,2353748,34.0032,-118.3073
2225,90062,2016,A,2234238,34.0032,-118.3073
2226,90062,2016,B,2421612,34.0032,-118.3073
2227,90062,2016,C,2188171,34.0032,-118.3073
2228,90062,2016,D,2753755,34.0032,-118.3073
2229,90062,2017,A,2235317,34.0032,-118.3073
2230,90062,2017,B,3163394,34.0032,-118.3073
2231,90062,2017,C,2927133,34.0032,-118.3073
2232,90062,2017,D,2914571,34.0032,-118.3073
2233,90062,2018,A,2758790,34.0032,-118.3073
2234,90062,2018,B,2575223,34.0032,-118.3073
2235,90062,2018,C,2886377,34.0032,-118.3073
2236,90062,2018,D,2620119,34.0032,-118.3073
2237,90062,2019,A,2053843,34.0032,-118.3073
2238,90062,2019,B,2560212,34.0032,-118.3073
2239,90062,2019,C,2294333,34.0032,-118.3073
2240,90062,2019,D,2373952,34.0032,-118.3073
2241,90063,2010,A,275016,34.0451,-118.1859
2242,90063,2010,B,219309,34.0451,-118.1859
2243,90063,2010,C,227741,34.0451,-118.1859
2244,90063,2010,D,208578,34.0451,-118.1859
2245,90063,2011,A,295051,34.0451,-118.1859
2246,90063,2011,B,257818,34.0451,-118.1859
2247,90063,2011,C,277746,34.0451,-118.1859
2248,90063,2011,D,397908,34.0451,-118.1859
2249,90063,2012,A,215368,34.0451,-118.1859
2250,90063,2012,B,237308,34.0451,-118.1859
2251,90063,2012,C,214697,34.0451,-118.1859
2252,90063,2012,D,238535,34.0451,-118.1859
2253,90063,2013,A,300519,34.0451,-118.1859
2254,90063,2013,B,130839,34.0451,-118.1859
2255,90063,2013,C,232218,34.0451,-118.1859
2256,90063,2013,D,182453,34.0451,-118.1859
2257,90063,2014,A,188786,34.0451,-118.1859
2258,90063,2014,B,337889,34.0451,-118.1859
2259,90063,2014,C,365020,34.0451,-118.1859
2260,90063,2014,D,225490,34.0451,-118.1859
2261,90063,2015,A,211021,34.0451,-118.1859
2262,90063,2015,B,284342,34.0451,-118.1859
2263,90063,2015,C,204690,34.0451,-118.1859
2264,90063,2015,D,377420,34.0451,-118.1859
2265,90063,2016,A,367056,34.0451,-118.1859
2266,90063,2016,B,359729,34.0451,-118.1859
2267,90063,2016,C,350530,34.0451,-118.1859
2268,90063,2016,D,300087,34.0451,-118.1859
2269,90063,2017,A,181268,34.0451,-118.1859
2270,90063,2017,B,253364,34.0451,-118.1859
2271,90063,2017,C,319830,34.0451,-118.1859
2272,90063,2017,D,519501,34.0451,-118.1859
2273,90063,2018,A,285100,34.0451,-118.1859
2274,90063,2018,B,252534,34.0451,-118.1859
2275,90063,2018,C,370764,34.0451,-118.1859
2276,90063,2018,D,212007,34.0451,-118.1859
2277,90063,2019,A,267735,34.0451,-118.1859
2278,90063,2019,B,238690,34.0451,-118.1859
2279,90063,2019,C,270307,34.0451,-118.1859
2280,90063,2019,D,278836,34.0451,-118.1859
2281,90064,2010,A,1030273,34.0353,-118.4259
2282,90064,2010,B,1167015,34.0353,-118.4259
2283,90064,2010,C,1185232,34.0353,-118.4259
2284,90064,2010,D,1224297,34.0353,-118.4259
2285,90064,2011,A,1246516,34.0353,-118.4259
2286,90064,2011,B,1173939,34.0353,-118.4259
2287,90064,2011,C,1444224,34.0353,-118.4259
2288,90064,2011,D,1653729,34.0353,-118.4259
2289,90064,2012,A,1173051,34.0353,-118.4259
2290,90064,2012,B,866738,34.0353,-118.4259
2291,90064,2012,C,956945,34.0353,-118.4259
2292,90064,2012,D,1253493,34.0353,-118.4259
2293,90064,2013,A,1272910,34.0353,-118.4259
2294,90064,2013,B,1761118,34.0353,-118.4259
2295,90064,2013,C,1277100,34.0353,-118.4259
2296,90064,2013,D,1510378,34.0353,-118.4259
2297,90064,2014,A,987889,34.0353,-118.4259
2298,90064,2014,B,1291902,34.0353,-118.4259
2299,90064,2014,C,1540560,34.0353,-118.4259
2300,90064,2014,D,1403545,34.0353,-118.4259
2301,90064,2015,A,1601077,34.0353,-118.4259
2302,90064,2015,B,1495483,34.0353,-118.4259
2303,90064,2015,C,1387091,34.0353,-118.4259
2304,90064,2015,D,1471893,34.0353,-118.4259
2305,90064,2016,A,1115630,34.0353,-118.4259
2306,90064,2016,B,1352184,34.0353,-118.4259
2307,90064,2016,C,1417609,34.0353,-118.4259
2308,90064,2016,D,1631097,34.0353,-118.4259
2309,90064,2017,A,1509305,34.0353,-118.4259
2310,90064,2017,B,2167963,34.0353,-118.4259
2311,90064,2017,C,1806835,34.0353,-118.4259
2312,90064,2017,D,1878830,34.0353,-118.4259
2313,90064,2018,A,1501730,34.0353,-118.4259
2314,90064,2018,B,1726206,34.0353,-118.4259
2315,90064,2018,C,1988028,34.0353,-118.4259
2316,90064,2018,D,2293894,34.0353,-118.4259
2317,90064,2019,A,1702535,34.0353,-118.4259
2318,90064,2019,B,1716177,34.0353,-118.4259
