,neighborhood,year,month_index,Score,lat,lon,Safety_Index
913,90023,2017,A,1623315,34.0245,-118.1975,2.717596709648733
914,90023,2017,B,1276232,34.0245,-118.1975,2.136543617779254
915,90023,2017,C,1365789,34.0245,-118.1975,2.286471363443994
916,90023,2017,D,1520635,34.0245,-118.1975,2.5456996951791155
917,90023,2018,A,1286492,34.0245,-118.1975,2.1537199263929887
918,90023,2018,B,1693067,34.0245,-118.1975,2.834368822555674
919,90023,2018,C,1589263,34.0245,-118.1975,2.660590115017652
920,90023,2018,D,1240711,34.0245,-118.1975,2.07707776414685
921,90023,2019,A,1172166,34.0245,-118.1975,1.962326294953045
922,90023,2019,B,1513153,34.0245,-118.1975,2.533174047903486
923,90023,2019,C,1311325,34.0245,-118.1975,2.195292954834009
924,90023,2019,D,1717572,34.0245,-118.1975,2.875392744834384
925,90024,2010,A,501023,34.0637,-118.4408,0.8387630111374801
926,90024,2010,B,526572,34.0637,-118.4408,0.8815346981523248
927,90024,2010,C,383960,34.0637,-118.4408,0.6427873566297203
928,90024,2010,D,471602,34.0637,-118.4408,0.7895091928407271
929,90024,2011,A,407152,34.0637,-118.4408,0.6816131801550354
930,90024,2011,B,600687,34.0637,-118.4408,1.0056109274804867
931,90024,2011,C,584476,34.0637,-118.4408,0.9784720250499552
932,90024,2011,D,830153,34.0637,-118.4408,1.3897609111412301
933,90024,2012,A,512840,34.0637,-118.4408,0.858545899918036
934,90024,2012,B,357141,34.0637,-118.4408,0.5978895573400762
935,90024,2012,C,364569,34.0637,-118.4408,0.6103248029914232
936,90024,2012,D,441520,34.0637,-118.4408,0.7391487916985863
937,90024,2013,A,512973,34.0637,-118.4408,0.8587685557704361
938,90024,2013,B,496978,34.0637,-118.4408,0.831991259837036
939,90024,2013,C,577564,34.0637,-118.4408,0.966900617141755
940,90024,2013,D,633701,34.0637,-118.4408,1.0608798020003536
941,90024,2014,A,417003,34.0637,-118.4408,0.6981047801700355
942,90024,2014,B,494892,34.0637,-118.4408,0.8284990785730739
943,90024,2014,C,651955,34.0637,-118.4408,1.0914388992162514
944,90024,2014,D,734381,34.0637,-118.4408,1.2294286081631998
945,90024,2015,A,729736,34.0637,-118.4408,1.2216523943707243
946,90024,2015,B,680627,34.0637,-118.4408,1.1394388135021187
947,90024,2015,C,657481,34.0637,-118.4408,1.1006899987678593
948,90024,2015,D,639300,34.0637,-118.4408,1.0702531111551585
949,90024,2016,A,624975,34.0637,-118.4408,1.0462715691579123
950,90024,2016,B,653622,34.0637,-118.4408,1.0942296308399448
951,90024,2016,C,784738,34.0637,-118.4408,1.3137314710152304
952,90024,2016,D,708101,34.0637,-118.4408,1.1854331510122305
953,90024,2017,A,843864,34.0637,-118.4408,1.4127145531882979
954,90024,2017,B,837308,34.0637,-118.4408,1.401739126358703
955,90024,2017,C,637611,34.0637,-118.4408,1.0674255492400906
956,90024,2017,D,679442,34.0637,-118.4408,1.137455000080357
957,90024,2018,A,767733,34.0637,-118.4408,1.285263329886911
958,90024,2018,B,738194,34.0637,-118.4408,1.2358119673000583
959,90024,2018,C,1154282,34.0637,-118.4408,1.9323866162738996
960,90024,2018,D,979366,34.0637,-118.4408,1.6395590141803318
961,90024,2019,A,685554,34.0637,-118.4408,1.1476871246658487
962,90024,2019,B,530350,34.0637,-118.4408,0.8878594636438149
963,90024,2019,C,471118,34.0637,-118.4408,0.7886989264304884
964,90024,2019,D,838575,34.0637,-118.4408,1.4038602163210423
965,90025,2010,A,1189932,34.0447,-118.4487,1.9920684293420905
966,90025,2010,B,875465,34.0447,-118.4487,1.4656179185394311
967,90025,2010,C,1255250,34.0447,-118.4487,2.1014175644329205
968,90025,2010,D,1641567,34.0447,-118.4487,2.7481524586563237
969,90025,2011,A,1246836,34.0447,-118.4487,2.0873316520863354
970,90025,2011,B,1399722,34.0447,-118.4487,2.343278739680822
971,90025,2011,C,1362708,34.0447,-118.4487,2.2813134485474134
972,90025,2011,D,2027157,34.0447,-118.4487,3.393670279160216
973,90025,2012,A,1218267,34.0447,-118.4487,2.039504170528267
974,90025,2012,B,1017074,34.0447,-118.4487,1.70268613359619
975,90025,2012,C,1126940,34.0447,-118.4487,1.8866132605120347
976,90025,2012,D,1523876,34.0447,-118.4487,2.551125466740238
977,90025,2013,A,1314177,34.0447,-118.4487,2.2000674998794647
978,90025,2013,B,1273753,34.0447,-118.4487,2.132393513583011
979,90025,2013,C,1384618,34.0447,-118.4487,2.3179930705480882
980,90025,2013,D,1509054,34.0447,-118.4487,2.526311894978759
981,90025,2014,A,1079564,34.0447,-118.4487,1.8073009021412463
982,90025,2014,B,1416935,34.0447,-118.4487,2.3720950944730457
983,90025,2014,C,1449788,34.0447,-118.4487,2.427094438224217
984,90025,2014,D,1651547,34.0447,-118.4487,2.76486001810711
985,90025,2015,A,1661087,34.0447,-118.4487,2.7808309717304076
986,90025,2015,B,1519412,34.0447,-118.4487,2.5436522657995253
987,90025,2015,C,1456829,34.0447,-118.4487,2.4388818055682044
988,90025,2015,D,1579871,34.0447,-118.4487,2.644866928809056
989,90025,2016,A,1473854,34.0447,-118.4487,2.4673834287795913
990,90025,2016,B,1295738,34.0447,-118.4487,2.1691986933951903
991,90025,2016,C,1590075,34.0447,-118.4487,2.6619494875902006
992,90025,2016,D,1740494,34.0447,-118.4487,2.913766560238285
993,90025,2017,A,1759467,34.0447,-118.4487,2.9455293383404673
994,90025,2017,B,1568078,34.0447,-118.4487,2.6251242185281813
995,90025,2017,C,2162282,34.0447,-118.4487,3.619883602886423
996,90025,2017,D,1748766,34.0447,-118.4487,2.9276147497950893
997,90025,2018,A,1715777,34.0447,-118.4487,2.8723877278790573
998,90025,2018,B,2108884,34.0447,-118.4487,3.5304897893039477
999,90025,2018,C,2616072,34.0447,-118.4487,4.379575326651202
1000,90025,2018,D,3125755,34.0447,-118.4487,5.232837753861154
1001,90025,2019,A,2306680,34.0447,-118.4487,3.861620894426974
1002,90025,2019,B,2404776,34.0447,-118.4487,4.025843815457472
1003,90025,2019,C,1811377,34.0447,-118.4487,3.0324320849427053
1004,90025,2019,D,2068667,34.0447,-118.4487,3.4631623425672453
1005,90026,2010,A,1936237,34.0766,-118.2646,3.2414607295344116
1006,90026,2010,B,2466811,34.0766,-118.2646,4.129696866612738
1007,90026,2010,C,2074337,34.0766,-118.2646,3.4726545131169404
1008,90026,2010,D,2099649,34.0766,-118.2646,3.515029437447433
1009,90026,2011,A,1951759,34.0766,-118.2646,3.2674461742032603
1010,90026,2011,B,2253669,34.0766,-118.2646,3.772874959151858
1011,90026,2011,C,2072118,34.0766,-118.2646,3.468939676000579
1012,90026,2011,D,1856219,34.0766,-118.2646,3.1075022633888154
1013,90026,2012,A,1242231,34.0766,-118.2646,2.0796224024599956
1014,90026,2012,B,2051914,34.0766,-118.2646,3.4351160756855794
1015,90026,2012,C,1492628,34.0766,-118.2646,2.49881306015525
1016,90026,2012,D,1740283,34.0766,-118.2646,2.9134133242619207
1017,90026,2013,A,1464120,34.0766,-118.2646,2.4510876989505377
1018,90026,2013,B,2049649,34.0766,-118.2646,3.431324229778161
1019,90026,2013,C,1681690,34.0766,-118.2646,2.8153225396026076
1020,90026,2013,D,1868287,34.0766,-118.2646,3.127705352311871
1021,90026,2014,A,1674771,34.0766,-118.2646,2.803739412965334
1022,90026,2014,B,2090918,34.0766,-118.2646,3.500412834084225
1023,90026,2014,C,2193650,34.0766,-118.2646,3.672396901969818
1024,90026,2014,D,2936083,34.0766,-118.2646,4.91530707088023
1025,90026,2015,A,2853932,34.0766,-118.2646,4.777777740575464
1026,90026,2015,B,2161947,34.0766,-118.2646,3.6193227779950394
1027,90026,2015,C,2277059,34.0766,-118.2646,3.812032255299544
1028,90026,2015,D,2634290,34.0766,-118.2646,4.410074156117578
1029,90026,2016,A,2538208,34.0766,-118.2646,4.249222880851998
1030,90026,2016,B,2196469,34.0766,-118.2646,3.6771162015782117
1031,90026,2016,C,2566880,34.0766,-118.2646,4.297222795137866
1032,90026,2016,D,2695392,34.0766,-118.2646,4.512365268097735
1033,90026,2017,A,2384476,34.0766,-118.2646,3.991859501143748
1034,90026,2017,B,2544538,34.0766,-118.2646,4.259819960142928
1035,90026,2017,C,2491479,34.0766,-118.2646,4.17099366786845
1036,90026,2017,D,2543308,34.0766,-118.2646,4.257760812034264
1037,90026,2018,A,2112639,34.0766,-118.2646,3.53677605039991
1038,90026,2018,B,2334169,34.0766,-118.2646,3.907640343499387
1039,90026,2018,C,2434109,34.0766,-118.2646,4.074950312588728
1040,90026,2018,D,2322384,34.0766,-118.2646,3.8879110260517393
1041,90026,2019,A,2302746,34.0766,-118.2646,3.855034968687556
1042,90026,2019,B,2648374,34.0766,-118.2646,4.433652239013859
1043,90026,2019,C,2530089,34.0766,-118.2646,4.235630829230662
1044,90026,2019,D,2125794,34.0766,-118.2646,3.5587988905376955
1045,90027,2010,A,1758060,34.104,-118.2925,2.943173873796654
1046,90027,2010,B,1567380,34.104,-118.2925,2.623955693829118
1047,90027,2010,C,1406396,34.104,-118.2925,2.3544517108005163
1048,90027,2010,D,1217375,34.104,-118.2925,2.038010869623447
1049,90027,2011,A,1162250,34.104,-118.2925,1.9457258781680746
1050,90027,2011,B,1316171,34.104,-118.2925,2.203405663561315
1051,90027,2011,C,1318031,34.104,-118.2925,2.206519497286612
1052,90027,2011,D,1351001,34.104,-118.2925,2.2617147112237297
1053,90027,2012,A,1007110,34.104,-118.2925,1.6860053598118574
1054,90027,2012,B,989635,34.104,-118.2925,1.656750389731447
1055,90027,2012,C,1317505,34.104,-118.2925,2.2056389185019314
1056,90027,2012,D,1156170,34.104,-118.2925,1.935547324915491
1057,90027,2013,A,1168334,34.104,-118.2925,1.9559111278372718
1058,90027,2013,B,1342857,34.104,-118.2925,2.248080806998559
1059,90027,2013,C,1223432,34.104,-118.2925,2.048150918480503
1060,90027,2013,D,1193989,34.104,-118.2925,1.9988602698923752
1061,90027,2014,A,1160176,34.104,-118.2925,1.9422537861539533
1062,90027,2014,B,1180337,34.104,-118.2925,1.976005399990357
1063,90027,2014,C,1714007,34.104,-118.2925,2.869424563527565
1064,90027,2014,D,1642443,34.104,-118.2925,2.7496189738946897
1065,90027,2015,A,1849547,34.104,-118.2925,3.096332640477428
1066,90027,2015,B,1377392,34.104,-118.2925,2.3058959939357253
1067,90027,2015,C,1974572,34.104,-118.2925,3.3056375122544424
1068,90027,2015,D,1853185,34.104,-118.2925,3.102423031387444
1069,90027,2016,A,1720781,34.104,-118.2925,2.880764945062598
1070,90027,2016,B,1550534,34.104,-118.2925,2.5957537352611872
1071,90027,2016,C,1934562,34.104,-118.2925,3.238656605077491
1072,90027,2016,D,1902122,34.104,-118.2925,3.184348666341667
1073,90027,2017,A,1430766,34.104,-118.2925,2.3952496290185197
1074,90027,2017,B,2068213,34.104,-118.2925,3.4624022992816084
1075,90027,2017,C,2066982,34.104,-118.2925,3.460341477068791
1076,90027,2017,D,2046752,34.104,-118.2925,3.4264743500458033
1077,90027,2018,A,1687412,34.104,-118.2925,2.8249017635682794
1078,90027,2018,B,1870061,34.104,-118.2925,3.1306752130799764
1079,90027,2018,C,1721935,34.104,-118.2925,2.8826968612556048
1080,90027,2018,D,1862675,34.104,-118.2925,3.1183102798030715
1081,90027,2019,A,1771071,34.104,-118.2925,2.964955642936352
1082,90027,2019,B,1706661,34.104,-118.2925,2.857126594416796
1083,90027,2019,C,1359918,34.104,-118.2925,2.276642697959468
1084,90027,2019,D,1820972,34.104,-118.2925,3.0484951142944388
1085,90028,2010,A,2697466,34.1005,-118.3254,4.515837360111857
1086,90028,2010,B,2724576,34.1005,-118.3254,4.561222323710136
1087,90028,2010,C,2537327,34.1005,-118.3254,4.247747995092866
1088,90028,2010,D,2861419,34.1005,-118.3254,4.79031175837186
1089,90028,2011,A,2793303,34.1005,-118.3254,4.676278479859858
1090,90028,2011,B,2682948,34.1005,-118.3254,4.4915327160130065
1091,90028,2011,C,3069526,34.1005,-118.3254,5.138704551420444
1092,90028,2011,D,2816741,34.1005,-118.3254,4.715516133006905
1093,90028,2012,A,2227008,34.1005,-118.3254,3.728241668318449
1094,90028,2012,B,2209587,34.1005,-118.3254,3.699077099862322
1095,90028,2012,C,2492927,34.1005,-118.3254,4.173417770682553
1096,90028,2012,D,1835955,34.1005,-118.3254,3.073578216824613
1097,90028,2013,A,2121409,34.1005,-118.3254,3.5514579438251004
1098,90028,2013,B,2459746,34.1005,-118.3254,4.117869320769071
1099,90028,2013,C,2266857,34.1005,-118.3254,3.794953044726706
1100,90028,2013,D,2185728,34.1005,-118.3254,3.659134648866699
1101,90028,2014,A,2595311,34.1005,-118.3254,4.344819250322767
1102,90028,2014,B,2830828,34.1005,-118.3254,4.739099238215646
1103,90028,2014,C,2931444,34.1005,-118.3254,4.907540901712675
1104,90028,2014,D,3159597,34.1005,-118.3254,5.289492786620023
1105,90028,2015,A,2662510,34.1005,-118.3254,4.457317375326115
1106,90028,2015,B,3291614,34.1005,-118.3254,5.510502994637509
1107,90028,2015,C,3533351,34.1005,-118.3254,5.915195910364446
1108,90028,2015,D,4045839,34.1005,-118.3254,6.773154199724644
1109,90028,2016,A,3339736,34.1005,-118.3254,5.5910642347067245
1110,90028,2016,B,3365000,34.1005,-118.3254,5.633358802037853
1111,90028,2016,C,3680040,34.1005,-118.3254,6.160768574520402
1112,90028,2016,D,3234144,34.1005,-118.3254,5.414292228942448
1113,90028,2017,A,3170202,34.1005,-118.3254,5.307246661166677
1114,90028,2017,B,3671373,34.1005,-118.3254,6.14625911382301
1115,90028,2017,C,4168937,34.1005,-118.3254,6.979233072798085
1116,90028,2017,D,4330049,34.1005,-118.3254,7.248951341158319
1117,90028,2018,A,4010987,34.1005,-118.3254,6.714808321770854
1118,90028,2018,B,3286424,34.1005,-118.3254,5.501814394081439
1119,90028,2018,C,4199649,34.1005,-118.3254,7.030648159556858
1120,90028,2018,D,3940853,34.1005,-118.3254,6.59739670107732
1121,90028,2019,A,3468087,34.1005,-118.3254,5.805937176897898
1122,90028,2019,B,3927536,34.1005,-118.3254,6.575102656066686
1123,90028,2019,C,3353604,34.1005,-118.3254,5.614280711105874
1124,90028,2019,D,3659001,34.1005,-118.3254,6.125547097237326
1125,90029,2010,A,1511956,34.09,-118.2944,2.5311701452318838
1126,90029,2010,B,1583872,34.09,-118.2944,2.651565019526751
1127,90029,2010,C,1355513,34.09,-118.2944,2.269268269163805
1128,90029,2010,D,1494511,34.09,-118.2944,2.5019653982760746
1129,90029,2011,A,1369750,34.09,-118.2944,2.2931024899955537
1130,90029,2011,B,1937999,34.09,-118.2944,3.244410501052677
1131,90029,2011,C,1632180,34.09,-118.2944,2.732437642968495
1132,90029,2011,D,1496814,34.09,-118.2944,2.505820860141321
1133,90029,2012,A,1169129,34.09,-118.2944,1.9572420406392133
1134,90029,2012,B,1107172,34.09,-118.2944,1.8535195696079114
1135,90029,2012,C,1248277,34.09,-118.2944,2.089744036171364
1136,90029,2012,D,1252877,34.09,-118.2944,2.097444915276937
1137,90029,2013,A,1188538,34.09,-118.2944,1.9897347281522713
1138,90029,2013,B,1520516,34.09,-118.2944,2.545500476784863
1139,90029,2013,C,1717826,34.09,-118.2944,2.8758179672893442
1140,90029,2013,D,1458683,34.09,-118.2944,2.441985594668581
1141,90029,2014,A,1724915,34.09,-118.2944,2.8876856916326936
1142,90029,2014,B,1755397,34.09,-118.2944,2.9387157344361885
1143,90029,2014,C,1655223,34.09,-118.2944,2.7710140249749555
1144,90029,2014,D,1837455,34.09,-118.2944,3.076089373054691
1145,90029,2015,A,1718719,34.09,-118.2944,2.8773129422983175
1146,90029,2015,B,1647432,34.09,-118.2944,2.7579710795159293
1147,90029,2015,C,1829569,34.09,-118.2944,3.0628873877010934
1148,90029,2015,D,1832022,34.09,-118.2944,3.066993965189348
1149,90029,2016,A,1715392,34.09,-118.2944,2.871743197780004
1150,90029,2016,B,1484918,34.09,-118.2944,2.4859057171326477
1151,90029,2016,C,1674588,34.09,-118.2944,2.8034330519052646
1152,90029,2016,D,1585561,34.09,-118.2944,2.6543925814418188
1153,90029,2017,A,1482230,34.09,-118.2944,2.481405725168348
1154,90029,2017,B,1459196,34.09,-118.2944,2.442844410099268
1155,90029,2017,C,1779111,34.09,-118.2944,2.978415440329571
1156,90029,2017,D,1403939,34.09,-118.2944,2.3503384368956484
1157,90029,2018,A,1560885,34.09,-118.2944,2.61308238735288
1158,90029,2018,B,1513480,34.09,-118.2944,2.533721479961643
1159,90029,2018,C,1500297,34.09,-118.2944,2.5116517649075627
1160,90029,2018,D,1651376,34.09,-118.2944,2.7645737462968816
1161,90029,2019,A,1281445,34.09,-118.2944,2.1452707227308525
1162,90029,2019,B,1452755,34.09,-118.2944,2.432061505247312
1163,90029,2019,C,1516556,34.09,-118.2944,2.538871024337457
1164,90029,2019,D,1177605,34.09,-118.2944,1.9714317474433083
1165,90031,2010,A,1259797,34.0783,-118.2113,2.109029716018364
1166,90031,2010,B,1342264,34.0783,-118.2113,2.2470880632356014
1167,90031,2010,C,1265071,34.0783,-118.2113,2.117858941323319
1168,90031,2010,D,1113786,34.0783,-118.2113,1.864592094478403
1169,90031,2011,A,909473,34.0783,-118.2113,1.5225508525877631
1170,90031,2011,B,972492,34.0783,-118.2113,1.6280512222299603
1171,90031,2011,C,1038297,34.0783,-118.2113,1.7382156460434892
1172,90031,2011,D,994631,34.0783,-118.2113,1.6651142140817607
1173,90031,2012,A,807976,34.0783,-118.2113,1.3526343033316013
1174,90031,2012,B,884528,34.0783,-118.2113,1.4807903244815634
1175,90031,2012,C,1274964,34.0783,-118.2113,2.1344208537127614
1176,90031,2012,D,1084782,34.0783,-118.2113,1.8160363776136115
1177,90031,2013,A,1258536,34.0783,-118.2113,2.1069186706809453
1178,90031,2013,B,1067727,34.0783,-118.2113,1.7874845312776229
1179,90031,2013,C,1096505,34.0783,-118.2113,1.835661900603749
1180,90031,2013,D,1029529,34.0783,-118.2113,1.7235371008266056
1181,90031,2014,A,1184700,34.0783,-118.2113,1.9833095164115777
1182,90031,2014,B,1129445,34.0783,-118.2113,1.8908068914162655
1183,90031,2014,C,1262362,34.0783,-118.2113,2.113323793171798
1184,90031,2014,D,1548458,34.0783,-118.2113,2.592278295038759
1185,90031,2015,A,1206051,34.0783,-118.2113,2.0190533141905105
1186,90031,2015,B,1316768,34.0783,-118.2113,2.2044051037408865
1187,90031,2015,C,1422865,34.0783,-118.2113,2.382022532102621
1188,90031,2015,D,1359655,34.0783,-118.2113,2.2762024085671277
1189,90031,2016,A,1399265,34.0783,-118.2113,2.342513674082725
1190,90031,2016,B,1954926,34.0783,-118.2113,3.272748062057032
1191,90031,2016,C,1639929,34.0783,-118.2113,2.7454102760530787
1192,90031,2016,D,1458815,34.0783,-118.2113,2.4422065764168277
1193,90031,2017,A,1362401,34.0783,-118.2113,2.280799498572324
1194,90031,2017,B,1516187,34.0783,-118.2113,2.5382532799048576
1195,90031,2017,C,1438401,34.0783,-118.2113,2.4080314142296175
1196,90031,2017,D,1475830,34.0783,-118.2113,2.470691458586681
1197,90031,2018,A,1634785,34.0783,-118.2113,2.736798684288064
1198,90031,2018,B,1386305,34.0783,-118.2113,2.32081728425485
1199,90031,2018,C,1411745,34.0783,-118.2113,2.363406493916975
1200,90031,2018,D,1511970,34.0783,-118.2113,2.5311935826900314
1201,90031,2019,A,1706027,34.0783,-118.2113,2.8560652123835495
1202,90031,2019,B,1478016,34.0783,-118.2113,2.4743510502659816
1203,90031,2019,C,1549148,34.0783,-118.2113,2.593433426904595
1204,90031,2019,D,1379144,34.0783,-118.2113,2.3088290244124563
1205,90032,2010,A,1078770,34.0818,-118.1753,1.805971663443458
1206,90032,2010,B,1184836,34.0818,-118.1753,1.9835371945764382
1207,90032,2010,C,1081268,34.0818,-118.1753,1.810153575618615
1208,90032,2010,D,1168028,34.0818,-118.1753,1.9553988519663357
1209,90032,2011,A,1138119,34.0818,-118.1753,1.9053280708427307
1210,90032,2011,B,1087609,34.0818,-118.1753,1.8207690700552321
1211,90032,2011,C,1157399,34.0818,-118.1753,1.9376047989200018
1212,90032,2011,D,1101639,34.0818,-118.1753,1.8442567513272299
1213,90032,2012,A,1382294,34.0818,-118.1753,2.3141024524956206
1214,90032,2012,B,958337,34.0818,-118.1753,1.6043542779387892
1215,90032,2012,C,1100208,34.0818,-118.1753,1.8418611082837353
1216,90032,2012,D,1362077,34.0818,-118.1753,2.280257088826627
1217,90032,2013,A,1308499,34.0818,-118.1753,2.190561936496542
1218,90032,2013,B,933718,34.0818,-118.1753,1.563139507786593
1219,90032,2013,C,1315710,34.0818,-118.1753,2.202633901546604
1220,90032,2013,D,1376732,34.0818,-118.1753,2.304791085194491
1221,90032,2014,A,917888,34.0818,-118.1753,1.536638439038502
1222,90032,2014,B,1253496,34.0818,-118.1753,2.098481185747883
1223,90032,2014,C,1157870,34.0818,-118.1753,1.9383933019762465
1224,90032,2014,D,1131001,34.0818,-118.1753,1.893411797478933
1225,90032,2015,A,1190946,34.0818,-118.1753,1.993765970953623
1226,90032,2015,B,1231941,34.0818,-118.1753,2.0623958707216596
1227,90032,2015,C,1361376,34.0818,-118.1753,2.279083541815104
1228,90032,2015,D,1348847,34.0818,-118.1753,2.2581086908773376
1229,90032,2016,A,1488488,34.0818,-118.1753,2.491882268960234
1230,90032,2016,B,1501313,34.0818,-118.1753,2.5133526547274023
1231,90032,2016,C,1251916,34.0818,-118.1753,2.0958361011855335
1232,90032,2016,D,1308803,34.0818,-118.1753,2.191070864159171
1233,90032,2017,A,1232593,34.0818,-118.1753,2.063487386629667
1234,90032,2017,B,1570911,34.0818,-118.1753,2.6298669555947223
1235,90032,2017,C,1402634,34.0818,-118.1753,2.3481537309754805
1236,90032,2017,D,1357625,34.0818,-118.1753,2.272803977135755
1237,90032,2018,A,1372005,34.0818,-118.1753,2.2968775948614377
1238,90032,2018,B,1265580,34.0818,-118.1753,2.118711060337392
1239,90032,2018,C,1085818,34.0818,-118.1753,1.8177707495165187
1240,90032,2018,D,1184019,34.0818,-118.1753,1.9821694514831223
1241,90032,2019,A,1068531,34.0818,-118.1753,1.7888305110169447
1242,90032,2019,B,1105590,34.0818,-118.1753,1.8508711368372557
1243,90032,2019,C,1165873,34.0818,-118.1753,1.95179115751579
1244,90032,2019,D,1106554,34.0818,-118.1753,1.8524849732411193
1245,90033,2010,A,1728531,34.0487,-118.2084,2.893739252251335
1246,90033,2010,B,1565243,34.0487,-118.2084,2.6203781332533334
1247,90033,2010,C,1604281,34.0487,-118.2084,2.6857318111931945
1248,90033,2010,D,1846711,34.0487,-118.2084,3.0915848810984263
1249,90033,2011,A,1513713,34.0487,-118.2084,2.534111546229382
1250,90033,2011,B,1487405,34.0487,-118.2084,2.4900692141621175
1251,90033,2011,C,1635278,34.0487,-118.2084,2.7376240176356825
1252,90033,2011,D,1459626,34.0487,-118.2084,2.4435642748852233
1253,90033,2012,A,1038186,34.0487,-118.2084,1.7380298204824634
1254,90033,2012,B,1404081,34.0487,-118.2084,2.350576159685429
1255,90033,2012,C,1242858,34.0487,-118.2084,2.080672065764168
1256,90033,2012,D,1239315,34.0487,-118.2084,2.0747407147487236
1257,90033,2013,A,1431626,34.0487,-118.2084,2.396689358590431
1258,90033,2013,B,1713179,34.0487,-118.2084,2.868038405288562
1259,90033,2013,C,1880252,34.0487,-118.2084,3.1477360085071275
1260,90033,2013,D,1336799,34.0487,-118.2084,2.23793908403735
1261,90033,2014,A,1447395,34.0487,-118.2084,2.423088306985166
1262,90033,2014,B,1619387,34.0487,-118.2084,2.7110208285342345
1263,90033,2014,C,1865786,34.0487,-118.2084,3.1235184178242537
1264,90033,2014,D,1516043,34.0487,-118.2084,2.53801220890677
1265,90033,2015,A,2254714,34.0487,-118.2084,3.774624397992146
1266,90033,2015,B,1789790,34.0487,-118.2084,2.996293198583574
1267,90033,2015,C,2119029,34.0487,-118.2084,3.547473575940043
1268,90033,2015,D,1743328,34.0487,-118.2084,2.9185109714089794
1269,90033,2016,A,2485238,34.0487,-118.2084,4.160545583847171
1270,90033,2016,B,2181288,34.0487,-118.2084,3.651701626425667
1271,90033,2016,C,2154471,34.0487,-118.2084,3.60680717534433
1272,90033,2016,D,2197527,34.0487,-118.2084,3.6788874037724932
1273,90033,2017,A,1991445,34.0487,-118.2084,3.333884671634515
1274,90033,2017,B,2097795,34.0487,-118.2084,3.5119256483470567
1275,90033,2017,C,2445120,34.0487,-118.2084,4.093383873421654
1276,90033,2017,D,2471847,34.0487,-118.2084,4.138127655129187
1277,90033,2018,A,2132908,34.0487,-118.2084,3.5707084674848795
1278,90033,2018,B,2068549,34.0487,-118.2084,3.462964798277146
1279,90033,2018,C,2167379,34.0487,-118.2084,3.628416511756229
1280,90033,2018,D,2296103,34.0487,-118.2084,3.843913894796616
1281,90033,2019,A,2060315,34.0487,-118.2084,3.44918022467817
1282,90033,2019,B,2121831,34.0487,-118.2084,3.5521644157778285
1283,90033,2019,C,1827599,34.0487,-118.2084,3.059589402518924
1284,90033,2019,D,2064294,34.0487,-118.2084,3.455841485104491
1285,90034,2010,A,1360492,34.029,-118.4005,2.277603633743511
1286,90034,2010,B,1287518,34.029,-118.4005,2.1554375572543623
1287,90034,2010,C,1408062,34.029,-118.4005,2.3572407683200565
1288,90034,2010,D,1709231,34.029,-118.4005,2.861429042090996
1289,90034,2011,A,1487332,34.029,-118.4005,2.4899470045589203
1290,90034,2011,B,1485548,34.029,-118.4005,2.486960402749281
1291,90034,2011,C,1726045,34.029,-118.4005,2.8895774293260192
1292,90034,2011,D,1706612,34.029,-118.4005,2.8570445633132797
1293,90034,2012,A,1018236,34.029,-118.4005,1.7046314426224238
1294,90034,2012,B,728409,34.029,-118.4005,1.219430858159182
1295,90034,2012,C,1123971,34.029,-118.4005,1.8816428452806333
1296,90034,2012,D,1169232,34.029,-118.4005,1.9574144733670118
1297,90034,2013,A,1548139,34.029,-118.4005,2.5917442558138286
1298,90034,2013,B,1641959,34.029,-118.4005,2.748808707484451
1299,90034,2013,C,1217961,34.029,-118.4005,2.038991894657331
1300,90034,2013,D,1388263,34.029,-118.4005,2.3240951801871783
1301,90034,2014,A,1427011,34.029,-118.4005,2.3889633679225573
1302,90034,2014,B,1452682,34.029,-118.4005,2.431939295644115
1303,90034,2014,C,1411356,34.029,-118.4005,2.362755267401308
1304,90034,2014,D,1724709,34.029,-118.4005,2.887340826177096
1305,90034,2015,A,1657210,34.029,-118.4005,2.7743404699277323
1306,90034,2015,B,1537673,34.029,-118.4005,2.5742230817444964
1307,90034,2015,C,1422589,34.029,-118.4005,2.381560479356287
1308,90034,2015,D,1364293,34.029,-118.4005,2.2839669036305295
1309,90034,2016,A,1543893,34.029,-118.4005,2.584636009578554
1310,90034,2016,B,1317538,34.029,-118.4005,2.205694163938993
1311,90034,2016,C,1396007,34.029,-118.4005,2.337059442750995
1312,90034,2016,D,1335799,34.029,-118.4005,2.2362649798839644
1313,90034,2017,A,1679538,34.029,-118.4005,2.811719867464522
1314,90034,2017,B,1370986,34.029,-118.4005,2.295171682729138
1315,90034,2017,C,1484473,34.029,-118.4005,2.4851607407843916
1316,90034,2017,D,1676062,34.029,-118.4005,2.805900681427355
1317,90034,2018,A,2156835,34.029,-118.4005,3.610764757562933
1318,90034,2018,B,1438930,34.029,-118.4005,2.4089170153267583
1319,90034,2018,C,1190080,34.029,-118.4005,1.9923161967567915
1320,90034,2018,D,1510661,34.029,-118.4005,2.529002180353249
1321,90034,2019,A,2279233,34.029,-118.4005,3.815671757729004
1322,90034,2019,B,1206017,34.029,-118.4005,2.0189963946492955
1323,90034,2019,C,1535308,34.029,-118.4005,2.5702638254217405
1324,90034,2019,D,1497209,34.029,-118.4005,2.5064821312819086
